event_id,name,url,created_at,starts_at,ends_at,year,weekday,month,season,hour,is_weekend,city,address,category_id,category,age_limit,properties,moderation_status,access_status,org_id,org_name,tickets_limit,tickets_total,is_registration_open,min_price,max_price,is_free,sold,attended,participants,duration_hours,lead_days
1110272,СПОРТ КАК ИСТОЧНИК ЭНЕРГИИ,https://akademiya-bega-elzy-kiree.timepad.ru/event/1110272/,,2019-11-24T19:30:00+0300,,2019,6,11,autumn,19,1,,,376,Спорт,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1110364,Творческий конкурс «Напиши письмо Деду Морозу!»,https://francotheque-events.timepad.ru/event/1110364/,,2019-11-06T00:00:00+0300,,2019,2,11,autumn,0,0,,,379,Для детей,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1110445,30 комнат,https://tvorcheskiy-klaster-artmu.timepad.ru/event/1110445/,,2019-11-02T11:00:00+0300,,2019,5,11,autumn,11,1,,,458,Выставки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1110804,Как повысить результативность переговоров с помощью психологических навыков?,https://didenkolegal.timepad.ru/event/1110804/,,2019-11-08T19:00:00+0300,,2019,4,11,autumn,19,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1110979,Всероссийская олимпиада  «Символы России. Спортивные достижения»,https://samodb.timepad.ru/event/1110979/,,2019-11-07T10:00:00+0300,,2019,3,11,autumn,10,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1111018,Занятие по маджонгу,https://klub-turnirnogo-madzhonga.timepad.ru/event/1111018/,,2019-11-07T19:00:00+0300,,2019,3,11,autumn,19,0,,,2335,Интеллектуальные игры,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1111184,БЕСПЛАТНО! Джокер. Акварельный портрет - мастер-класс Анны Ивановой,https://enterclass.timepad.ru/event/1111184/,,2019-11-07T00:00:00+0300,,2019,3,11,autumn,0,0,,,524,Хобби и творчество,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1111262,Открытый мир. Творческая встреча с Медеей Ясониди,https://permoperaballet.timepad.ru/event/1111262/,,2019-11-10T16:00:00+0300,,2019,6,11,autumn,16,1,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1111412,Вебинар. 10 правил успешного прохождения собеседования в международной компании,https://step-by-step.timepad.ru/event/1111412/,,2019-08-17T19:00:00+0300,,2019,5,8,summer,19,1,,,382,Иностранные языки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1111703,ГОРМОНАЛЬНАЯ ЙОГА С АЛИНОЙ БЕЛОУСОВОЙ,https://abrau-yoga-events.timepad.ru/event/1111703/,,2019-11-08T00:00:00+0300,,2019,4,11,autumn,0,0,,,399,Красота и здоровье,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1111712,Hyper Port,https://hyperport.timepad.ru/event/1111712/,,2019-10-25T00:00:00+0300,,2019,4,10,autumn,0,0,,,458,Выставки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1111718,100% стипендия на программы бакалавриата в Saint Louis University!,https://intellectual.timepad.ru/event/1111718/,,2019-11-07T10:00:00+0300,,2019,3,11,autumn,10,0,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1111809,Семинар &quot;Контент-маркетинг и управление репутацией в сети&quot;,https://bibs39.timepad.ru/event/1111809/,,2019-11-08T18:20:00+0300,,2019,4,11,autumn,18,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1111819,Saraswati packers and movers,https://saraswati-packers.timepad.ru/event/1111819/,,2019-11-01T01:30:00+0300,,2019,4,11,autumn,1,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1111927,Йога 23 с Александром Багрием,https://abrau-yoga-events.timepad.ru/event/1111927/,,2019-11-08T00:00:00+0300,,2019,4,11,autumn,0,0,,,399,Красота и здоровье,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1111999,ХАТХА ЙОГА ДЛЯ НАЧИНАЮЩИХ И ПРОДОЛЖАЮЩИХ С НАТАЛЬЕЙ ЯНЧУК,https://abrau-yoga-events.timepad.ru/event/1111999/,,2019-11-08T00:00:00+0300,,2019,4,11,autumn,0,0,,,399,Красота и здоровье,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1112020,Экскурсия по торговому дому Пассаж с подарком!,https://nevskiy-passazh.timepad.ru/event/1112020/,,2019-11-09T12:45:00+0300,,2019,5,11,autumn,12,1,,,461,Экскурсии и путешествия,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1112825,Пробное,https://gbou-shkola-2057.timepad.ru/event/1112825/,,2019-11-10T17:00:00+0300,,2019,6,11,autumn,17,1,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1114147,Физико-математическая олимпиада МИЭТ - 2019/2020,https://miet-olimp.timepad.ru/event/1114147/,,2019-11-11T00:00:00+0300,,2019,0,11,autumn,0,0,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1115500,Бизнес-Завтрак «Защита бизнеса при проверках и информационных атаках»,https://ksk-group.timepad.ru/event/1115500/,,2019-11-12T09:45:00+0300,,2019,1,11,autumn,9,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1115522,"Кинотеатр «Иллюзион». Кинопоказ «Наутилус», 1990 год",https://gosfilmofond-org.timepad.ru/event/1115522/,,2019-11-12T18:30:00+0300,,2019,1,11,autumn,18,0,,,374,Кино,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1115550,Встреча с иностранными путешественниками сообщества Couchsurfing (коучсерфинг),https://berrycow.timepad.ru/event/1115550/,,2019-11-12T20:30:00+0300,,2019,1,11,autumn,20,0,,,382,Иностранные языки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1115613,Арьян Дингсте: «Открытый город»,https://hsedesignspb.timepad.ru/event/1115613/,,2019-11-13T18:00:00+0300,,2019,2,11,autumn,18,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1116891,Акварель-2019,https://vztushino.timepad.ru/event/1116891/,,2019-11-08T11:00:00+0300,,2019,4,11,autumn,11,0,,,458,Выставки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1117070,Абонемент &quot;ВЕСНА 2020&quot;,https://smartchel.timepad.ru/event/1117070/,,2019-11-15T00:00:00+0300,,2019,4,11,autumn,0,0,,,379,Для детей,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1117156,"Совещание - круглый стол производителей изделий из оцинкованного и окрашенного проката (сэндвич-панелей, профнастила, металлочерепицы и других профилей)",https://arss-event.timepad.ru/event/1117156/,,2019-11-13T10:30:00+0300,,2019,2,11,autumn,10,0,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1117158,Definition of Customer Support: What KPIs You Should Be Tracking for Success?,https://mpsltd.timepad.ru/event/1117158/,,2019-11-13T00:00:00+0300,,2019,2,11,autumn,0,0,,,452,ИТ и интернет,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1117199,"Запись практической конференции Налоговая среда 2020: налоговое планирование и контроль, система снижения налоговых рисков",https://redcontour.timepad.ru/event/1117199/,,2019-11-13T09:00:00+0300,,2019,2,11,autumn,9,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1117275,MBA для школьников &quot;Азбука Успеха&quot;. Уровень 1,https://jpride.timepad.ru/event/1117275/,,2019-10-27T10:00:00+0300,,2019,6,10,autumn,10,1,,,379,Для детей,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1117729,РОЖДЕСТВЕНСКАЯ РАСПРОДАЖА,https://interior-school.timepad.ru/event/1117729/,,2019-12-27T00:00:00+0300,,2019,4,12,winter,0,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1118980,Мастер-класс Екатерины Егоровой,https://garagemca.timepad.ru/event/1118980/,,2019-11-16T16:00:00+0300,,2019,5,11,autumn,16,1,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1118994,Лайфхаки и ляпы (Медиа четверг),https://tsit-lider.timepad.ru/event/1118994/,,2019-11-16T17:30:00+0300,,2019,5,11,autumn,17,1,,,379,Для детей,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1119783,"Мастер-класс &quot;Семь ошибок планирования, и как их избежать&quot;",https://iteam-event.timepad.ru/event/1119783/,,2019-11-15T00:00:00+0300,,2019,4,11,autumn,0,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1119786,«Что такое право?»,https://spblpr.timepad.ru/event/1119786/,,2019-11-16T19:00:00+0300,,2019,5,11,autumn,19,1,,,1940,Гражданские проекты,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1119810,"Как за 1,5 года стать лидером на рынке, кишащем конкурентами",https://cybermarketing-org.timepad.ru/event/1119810/,,2019-11-04T12:00:00+0300,,2019,0,11,autumn,12,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1119906,Запись вебинара «Как грамотно применять валютное законодательство»,https://shkola-ved.timepad.ru/event/1119906/,,2019-11-15T00:00:00+0300,,2019,4,11,autumn,0,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1119951,Семинар &quot;Управление эмоциями&quot;,https://centerofaromatherapyiris.timepad.ru/event/1119951/,,2019-11-18T18:30:00+0300,,2019,0,11,autumn,18,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1120002,Стипендия от University of South Florida с поступлением в январе 2020г.,https://intellectual.timepad.ru/event/1120002/,,2019-11-15T10:00:00+0300,,2019,4,11,autumn,10,0,,,1315,Образование за рубежом,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1120054,Выставка режиссера Дениса Мустафина &quot;Удаление&quot;,https://fabrika-events.timepad.ru/event/1120054/,,2019-11-12T12:00:00+0300,,2019,1,11,autumn,12,0,,,458,Выставки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1120075,Марафон-тренинг ,https://evgenyayurchenkova.timepad.ru/event/1120075/,,2019-11-17T00:00:00+0300,,2019,6,11,autumn,0,1,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1120094,Индивидуально целевая диагностика Рёдораку (диагностика функционального состояния организма с оздоровительным сеансом). Андрей Тетеревятников,https://centeralternativ.timepad.ru/event/1120094/,,2019-11-16T12:00:00+0300,,2019,5,11,autumn,12,1,,,399,Красота и здоровье,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1120227,Живой Тренинг - Игра &quot;ДЕНЕЖНЫЙ ПОТОК&quot; в Ярославле,https://bestteam.timepad.ru/event/1120227/,,2019-11-17T14:00:00+0300,,2019,6,11,autumn,14,1,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1120276,Сеанс красоты &quot;Эстетика &quot;,https://shkola-massazha.timepad.ru/event/1120276/,,2019-11-15T00:00:00+0300,,2019,4,11,autumn,0,0,,,399,Красота и здоровье,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1120339,Трансформационная игра,https://summerbeautyday.timepad.ru/event/1120339/,,2019-11-17T17:00:00+0300,,2019,6,11,autumn,17,1,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1120480,Встреча женского клуба &quot;GIRLBOSS&quot;,https://girlbossclub.timepad.ru/event/1120480/,,2019-11-21T19:00:00+0300,,2019,3,11,autumn,19,0,,,399,Красота и здоровье,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1120490,Мастер-класс Здоровая спина,https://dmitriy-filipenin.timepad.ru/event/1120490/,,2019-11-17T13:00:00+0300,,2019,6,11,autumn,13,1,,,399,Красота и здоровье,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1120556,And action!.. Актёрское мастерство для начинающих.,https://ametrine.timepad.ru/event/1120556/,,2019-11-29T19:30:00+0300,,2019,4,11,autumn,19,0,,,459,Театры,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1120850,ТЕЛЕФОННОЕ ИНТЕРНЕТ-КОНСУЛЬТИРОВАНИЕ  (интенсивный тренинг навыков),https://institut-konsultativnoy-p.timepad.ru/event/1120850/,,2019-11-17T11:00:00+0300,,2019,6,11,autumn,11,1,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1121065,How to Prepare for the Brief with Your Software Development Team,https://mpsltd.timepad.ru/event/1121065/,,2019-11-18T00:00:00+0300,,2019,0,11,autumn,0,0,,,452,ИТ и интернет,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1121137,3 недели ежедневного английского всего за 3500!,https://queens-english.timepad.ru/event/1121137/,,2019-11-18T17:00:00+0300,,2019,0,11,autumn,17,0,,,382,Иностранные языки,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1121360,Как понять себя и мир? Журнал &quot;НОЖ&quot;,https://izdatelstvo-ast-event.timepad.ru/event/1121360/,,2019-11-18T19:30:00+0300,,2019,0,11,autumn,19,0,,,453,Психология и самопознание,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1121449,Экскурсия по торговому дому Пассаж с подарком!,https://nevskiy-passazh.timepad.ru/event/1121449/,,2019-11-16T12:45:00+0300,,2019,5,11,autumn,12,1,,,461,Экскурсии и путешествия,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1121489,Вакансия в международной компании,https://sistemnoe-biznes-prostran.timepad.ru/event/1121489/,,2019-11-18T15:00:00+0300,,2019,0,11,autumn,15,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1121608,Вакансия в международной компании,https://sistemnoe-biznes-prostran.timepad.ru/event/1121608/,,2019-11-18T16:00:00+0300,,2019,0,11,autumn,16,0,,,217,Бизнес,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1121960,Региональный конкурс «Лучший сувенир для туриста»,https://ministerstvo-kultury-omsk.timepad.ru/event/1121960/,,2019-11-11T00:00:00+0300,,2019,0,11,autumn,0,0,,,463,Другие развлечения,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1122041,Запись SelfMama Forum 2019,https://selfmamaforum.timepad.ru/event/1122041/,,2019-11-16T10:00:00+0300,,2019,5,11,autumn,10,1,,,462,Другие события,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1122636,Экскурсия «Сценический комплекс и театральные мастерские  Музыкального театра»,https://moscowarttheatreschool.timepad.ru/event/1122636/,,2019-11-19T17:00:00+0300,,2019,1,11,autumn,17,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1122799,Мастер-класс «Макетирование театрального костюма»,https://moscowarttheatreschool.timepad.ru/event/1122799/,,2019-11-19T17:00:00+0300,,2019,1,11,autumn,17,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
1122821,Лекция «Опыт работы художника-технолога сцены на международных театральных проектах»,https://moscowarttheatreschool.timepad.ru/event/1122821/,,2019-11-19T17:00:00+0300,,2019,1,11,autumn,17,0,,,525,Искусство и культура,,,not_moderated,,,,,,,0.0,0.0,1,,,,,
